ticker,prefixed,name,sector,industry,date,close,chg20,chg1,chg2,chg3,volume,score,passed,uptrend
SH600148,sh600148,长春一东,汽车,汽车,2026-09-08,16.47,6.8,0.67,-4.08,-0.54,35717490,1.0,uptrend,7/8
SZ000501,sz000501,武商集团,零售,零售,2026-09-08,7.72,6.8,-0.77,2.25,3.07,78419629,1.0,uptrend,7/8
SZ000619,sz000619,海螺新材,其他建材,其他建材,2026-09-08,5.16,6.8,1.38,2.18,3.2,24780319,1.0,uptrend,7/8
SZ001205,sz001205,盛航股份,港口航运,港口航运,2026-09-08,14.67,6.8,0.48,0.14,-1.08,45200899,1.0,uptrend,6/8
SZ001211,sz001211,双枪科技,其他轻工,其他轻工,2026-09-08,24.73,6.8,1.9,6.83,4.79,96439451,1.0,uptrend,6/8
SZ001324,sz001324,长青科技,其他交运设备,其他交运设备,2026-09-08,20.84,6.8,4.83,8.43,8.71,84649275,1.0,uptrend,7/8
SZ002174,sz002174,游族网络,互联网服务,互联网服务,2026-09-08,12.59,6.8,3.03,3.37,3.37,438850421,1.0,uptrend,6/8
SZ002265,sz002265,建设工业,地面装备,地面装备,2026-09-08,21.09,6.8,1.39,-1.68,0.81,379311436,1.0,uptrend,7/8
SZ300133,sz300133,华策影视,影视动漫,影视动漫,2026-09-08,7.73,6.8,0.39,0.78,4.46,604051377,1.0,uptrend,7/8
SZ300252,sz300252,金信诺,通信设备,通信设备,2026-09-08,12.39,6.8,1.64,3.51,-1.43,367571378,1.0,uptrend,5/8
SZ300299,sz300299,富春股份,互联网服务,互联网服务,2026-09-08,5.93,6.8,3.31,4.4,7.43,104937317,1.0,uptrend,7/8
SZ300306,sz300306,远方信息,通用设备,通用设备,2026-09-08,10.55,6.8,1.05,1.74,1.74,27267699,1.0,uptrend,6/8
SZ301118,sz301118,恒光股份,化学原料,化学原料,2026-09-08,23.91,6.8,2.66,3.55,2.14,75951890,1.0,uptrend,5/8
SH600177,sh600177,雅戈尔,服装家纺,服装家纺,2026-09-08,8.27,6.7,0.98,0.61,0.12,210479467,1.0,uptrend,7/8
SH603619,sh603619,中曼石油,石油天然气,石油天然气,2026-09-08,24.9,6.7,9.98,9.31,11.11,777016603,1.0,uptrend,7/8
SH603648,sh603648,畅联股份,物流,物流,2026-09-08,9.68,6.7,1.15,3.75,3.09,22977072,1.0,uptrend,7/8
SH605288,sh605288,凯迪股份,其他电气设备,其他电气设备,2026-09-08,67.66,6.7,-3.93,3.12,-6.47,183743827,1.0,uptrend,5/8
SZ000530,sz000530,冰山冷热,通用设备,通用设备,2026-09-08,5.38,6.7,1.89,0.75,-2.89,93906775,1.0,uptrend,7/8
SZ002033,sz002033,丽江股份,休闲服务,休闲服务,2026-09-08,9.44,6.7,1.61,3.28,2.72,222216822,1.0,uptrend,8/8
SZ002648,sz002648,卫星化学,化学原料,化学原料,2026-09-08,27.69,6.7,2.52,0.54,0.14,1261713709,1.0,uptrend,7/8
SZ002676,sz002676,顺威股份,化学制品,化学制品,2026-09-08,5.38,6.7,3.46,3.26,3.26,66515892,1.0,uptrend,5/8
SZ300711,sz300711,广哈通信,通信设备,通信设备,2026-09-08,19.33,6.7,7.15,6.62,5.63,191121659,1.0,uptrend,5/8
SZ300739,sz300739,明阳电路,电子元件,电子元件,2026-09-08,24.4,6.7,-1.25,9.96,7.21,221982745,1.0,uptrend,6/8
SZ300758,sz300758,七彩化学,化学制品,化学制品,2026-09-08,11.66,6.7,1.83,2.37,0.95,130184011,1.0,uptrend,5/8
SZ300838,sz300838,浙江力诺,输变电设备,输变电设备,2026-09-08,14.56,6.7,-0.68,-0.88,-0.75,45371764,1.0,uptrend,6/8
SZ300947,sz300947,德必集团,房地产服务,房地产服务,2026-09-08,15.23,6.7,0.86,-0.07,3.32,66911788,1.0,uptrend,7/8
SZ301598,sz301598,博科测试,汽车,汽车,2026-09-08,51.99,6.7,0.04,1.68,0.17,52335153,1.0,uptrend,5/8
SH600855,sh600855,航天长峰,电子设备制造,电子设备制造,2026-09-08,13.5,6.6,5.72,3.69,4.65,94295523,1.0,uptrend,6/8
SH603126,sh603126,中材节能,专用设备,专用设备,2026-09-08,6.44,6.6,2.22,1.42,2.38,45875951,1.0,uptrend,6/8
SH603836,sh603836,海程邦达,物流,物流,2026-09-08,9.54,6.6,0.85,1.92,1.81,28338487,1.0,uptrend,7/8
SH603888,sh603888,新华网,互联网服务,互联网服务,2026-09-08,17.72,6.6,5.79,7.0,8.71,162818884,1.0,uptrend,6/8
SH605068,sh605068,明新旭腾,汽车,汽车,2026-09-08,21.82,6.6,0.46,3.17,-7.15,139853772,1.0,uptrend,6/8
SH605399,sh605399,晨光新材,化学原料,化学原料,2026-09-08,11.61,6.6,2.56,2.74,0.61,37737112,1.0,uptrend,5/8
SH688015,sh688015,交控科技,其他交运设备,其他交运设备,2026-09-08,16.98,6.6,1.68,0.83,1.74,2284211644,1.0,uptrend,7/8
SZ001872,sz001872,招商港口,港口航运,港口航运,2026-09-08,23.25,6.6,0.26,-2.19,-2.15,72487972,1.0,uptrend,6/8
SZ300103,sz300103,达刚控股,专用设备,专用设备,2026-09-08,8.53,6.6,-1.39,0.47,-6.88,69187331,1.0,uptrend,7/8
SZ300378,sz300378,鼎捷数智,计算机软件,计算机软件,2026-09-08,38.22,6.6,-2.99,-3.82,-0.42,641105207,1.0,uptrend,7/8
SZ301577,sz301577,美信科技,电子元件,电子元件,2026-09-08,58.31,6.6,0.48,3.98,3.35,70522590,1.0,uptrend,5/8
SH600315,sh600315,上海家化,化学制品,化学制品,2026-09-08,19.07,6.5,2.25,2.42,6.06,172074510,1.0,uptrend,7/8
SH600395,sh600395,盘江股份,煤炭,煤炭,2026-09-08,5.43,6.5,4.02,1.31,0.56,249243090,1.0,uptrend,7/8
SH600796,sh600796,钱江生化,水务,水务,2026-09-08,5.4,6.5,2.66,4.05,4.85,27648851,1.0,uptrend,6/8
SH603258,sh603258,电魂网络,互联网服务,互联网服务,2026-09-08,14.25,6.5,2.44,4.01,6.11,38165834,1.0,uptrend,7/8
SZ000156,sz000156,华数传媒,广播电视,广播电视,2026-09-08,7.16,6.5,0.99,1.42,3.92,64600030,1.0,uptrend,7/8
SZ000550,sz000550,江铃汽车,汽车,汽车,2026-09-08,17.46,6.5,0.23,1.57,4.05,64349012,1.0,uptrend,7/8
SZ000596,sz000596,古井贡酒,饮料,饮料,2026-09-08,101.0,6.5,0.0,-0.17,4.38,529613172,1.0,uptrend,6/8
SZ000921,sz000921,海信家电,白色家电,白色家电,2026-09-08,27.67,6.5,-0.82,-0.75,1.8,228758930,1.0,uptrend,7/8
SZ002066,sz002066,瑞泰科技,耐火材料,耐火材料,2026-09-08,21.2,6.5,-2.21,-1.81,-5.23,91237852,1.0,uptrend,5/8
SZ002116,sz002116,中国海诚,基础建设,基础建设,2026-09-08,7.56,6.5,2.44,3.28,3.99,24424994,1.0,uptrend,7/8
SZ002442,sz002442,龙星科技,化学制品,化学制品,2026-09-08,5.37,6.5,2.48,2.68,2.48,50642942,1.0,uptrend,5/8
SZ002455,sz002455,百川股份,化学制品,化学制品,2026-09-08,7.75,6.5,0.13,0.52,-0.77,315696692,1.0,uptrend,5/8
SZ002566,sz002566,益盛药业,中药生产,中药生产,2026-09-08,7.24,6.5,2.7,3.28,4.17,61724759,1.0,uptrend,6/8
SZ002752,sz002752,昇兴股份,造纸印刷,造纸印刷,2026-09-08,6.38,6.5,2.41,2.9,3.24,66169779,1.0,uptrend,7/8
SZ002957,sz002957,科瑞技术,通用设备,通用设备,2026-09-08,41.33,6.5,1.0,11.1,5.38,795217132,1.0,uptrend,5/8
SZ002983,sz002983,芯瑞达,光电子器件,光电子器件,2026-09-08,21.08,6.5,-1.08,-2.32,-5.3,49966169,1.0,uptrend,5/8
SZ300418,sz300418,昆仑万维,互联网服务,互联网服务,2026-09-08,46.09,6.5,-1.09,1.45,4.13,3282527642,1.0,uptrend,5/8
SZ300824,sz300824,北鼎股份,其他家电,其他家电,2026-09-08,8.37,6.5,5.55,6.62,7.03,32669914,1.0,uptrend,6/8
SH600156,sh600156,华升股份,贸易,贸易,2026-09-08,8.83,6.4,-2.11,1.73,-1.34,126286845,1.0,uptrend,7/8
SH600356,sh600356,恒丰纸业,造纸印刷,造纸印刷,2026-09-08,9.41,6.4,3.07,6.33,5.49,45323085,1.0,uptrend,8/8
SH603017,sh603017,中衡设计,建筑施工,建筑施工,2026-09-08,10.12,6.4,0.8,1.71,1.81,47626079,1.0,uptrend,5/8
SH603209,sh603209,兴通股份,港口航运,港口航运,2026-09-08,14.58,6.4,0.69,0.21,1.67,81912849,1.0,uptrend,7/8
SH603955,sh603955,大千生态,建筑施工,建筑施工,2026-09-08,22.2,6.4,2.16,4.87,5.01,59884637,1.0,uptrend,5/8
SZ001337,sz001337,四川黄金,贵金属,贵金属,2026-09-08,50.4,6.4,-1.62,-5.26,-7.71,1128898363,1.0,uptrend,5/8
SZ002626,sz002626,金达威,保健护理,保健护理,2026-09-08,17.03,6.4,0.89,1.98,4.93,129543199,1.0,uptrend,7/8
SZ002849,sz002849,威星智能,通用设备,通用设备,2026-09-08,17.95,6.4,3.58,-2.92,-5.13,166894298,1.0,uptrend,6/8
SZ300332,sz300332,天壕能源,燃气,燃气,2026-09-08,5.19,6.4,4.43,3.18,4.01,125992591,1.0,uptrend,7/8
SZ300542,sz300542,新晨科技,计算机软件,计算机软件,2026-09-08,13.06,6.4,-0.84,-3.83,-0.46,169936688,1.0,uptrend,5/8
SZ300892,sz300892,品渥食品,食品,食品,2026-09-08,25.24,6.4,1.65,6.99,7.86,92578074,1.0,uptrend,6/8
SZ301314,sz301314,科瑞思,电子器件,电子器件,2026-09-08,44.56,6.4,-3.67,-3.88,-4.93,42568390,1.0,uptrend,6/8
SZ301320,sz301320,豪江智能,电子设备制造,电子设备制造,2026-09-08,13.89,6.4,0.36,1.24,0.58,23960932,1.0,uptrend,5/8
SZ301388,sz301388,欣灵电气,输变电设备,输变电设备,2026-09-08,25.45,6.4,0.0,-0.04,-0.24,31990676,1.0,uptrend,7/8
SZ301448,sz301448,开创电气,通用设备,通用设备,2026-09-08,46.88,6.4,3.44,5.06,5.42,84016253,1.0,uptrend,6/8
SH600138,sh600138,中青旅,休闲服务,休闲服务,2026-09-08,7.57,6.3,1.34,3.42,4.27,72627865,1.0,uptrend,7/8
SH600415,sh600415,小商品城,贸易,贸易,2026-09-08,12.76,6.3,-2.3,-2.74,-0.7,856661449,1.0,uptrend,6/8
SH605299,sh605299,舒华体育,文娱用品,文娱用品,2026-09-08,13.57,6.3,2.11,0.89,-1.88,188709177,1.0,uptrend,6/8
SZ002748,sz002748,世龙实业,化学制品,化学制品,2026-09-08,12.53,6.3,2.45,3.21,2.7,59469894,1.0,uptrend,7/8
SZ300645,sz300645,正元智慧,互联网服务,互联网服务,2026-09-08,13.93,6.3,0.58,0.0,0.43,45573837,1.0,uptrend,6/8
SZ301066,sz301066,万事利,纺织,纺织,2026-09-08,13.25,6.3,0.76,1.92,4.08,58115734,1.0,uptrend,7/8
SZ301091,sz301091,深城交,专业服务,专业服务,2026-09-08,20.45,6.3,2.1,1.74,3.81,126157761,1.0,uptrend,7/8
SH603180,sh603180,金牌家居,家具,家具,2026-09-08,16.09,6.2,0.63,2.29,2.16,23578995,1.0,uptrend,6/8
SH603829,sh603829,洛凯股份,输变电设备,输变电设备,2026-09-08,15.88,6.2,0.7,1.66,0.89,48473998,1.0,uptrend,5/8
SH605122,sh605122,四方新材,水泥,水泥,2026-09-08,12.11,6.2,2.54,3.5,4.04,29438751,1.0,uptrend,6/8
SH605566,sh605566,福莱蒽特,化学制品,化学制品,2026-09-08,27.96,6.2,-1.1,-1.34,-3.55,119982306,1.0,uptrend,6/8
SZ000570,sz000570,苏常柴Ａ,通用设备,通用设备,2026-09-08,5.31,6.2,1.53,2.12,2.31,51971658,1.0,uptrend,6/8
SZ000829,sz000829,天音控股,零售,零售,2026-09-08,9.23,6.2,1.99,2.56,1.1,177251669,1.0,uptrend,5/8
SZ002300,sz002300,太阳电缆,输变电设备,输变电设备,2026-09-08,8.08,6.2,1.0,0.62,-3.69,271691533,1.0,uptrend,7/8
SZ002451,sz002451,摩恩电气,输变电设备,输变电设备,2026-09-08,7.87,6.2,1.55,1.55,0.38,141391045,1.0,uptrend,6/8
SZ002749,sz002749,国光股份,化肥农药,化肥农药,2026-09-08,9.12,6.2,4.35,4.11,4.59,40837354,1.0,uptrend,5/8
SZ300138,sz300138,晨光生物,农业,农业,2026-09-08,12.1,6.2,1.51,0.58,2.89,86613907,1.0,uptrend,8/8
SZ300527,sz300527,ST应急,地面装备,地面装备,2026-09-08,8.38,6.2,-0.24,-1.06,0.84,60188921,1.0,uptrend,8/8
SZ300891,sz300891,惠云钛业,化学制品,化学制品,2026-09-08,7.7,6.2,2.53,2.67,2.67,45346350,1.0,uptrend,6/8
SZ301299,sz301299,卓创资讯,互联网服务,互联网服务,2026-09-08,46.64,6.2,2.78,1.66,4.2,57099090,1.0,uptrend,6/8
SH600099,sh600099,林海股份,其他交运设备,其他交运设备,2026-09-08,9.42,6.1,0.64,1.18,0.86,27959285,1.0,uptrend,7/8
SH603235,sh603235,天新药业,食品,食品,2026-09-08,25.3,6.1,0.0,2.02,2.3,16854964,1.0,uptrend,7/8
SH603332,sh603332,苏州龙杰,合成纤维及树脂,合成纤维及树脂,2026-09-08,11.95,6.1,1.01,1.53,1.01,46013528,1.0,uptrend,6/8
SZ002291,sz002291,遥望科技,互联网服务,互联网服务,2026-09-08,5.88,6.1,1.03,1.73,2.26,236876903,1.0,uptrend,7/8
SZ002598,sz002598,ST章鼓,通用设备,通用设备,2026-09-08,7.11,6.1,0.71,1.86,1.57,14196985,1.0,uptrend,6/8
SZ300579,sz300579,数字认证,计算机软件,计算机软件,2026-09-08,23.88,6.1,1.66,-0.5,2.4,128809142,1.0,uptrend,6/8
SZ300976,sz300976,达瑞电子,电子器件,电子器件,2026-09-08,58.99,6.1,-3.55,0.05,-1.14,346720070,1.0,uptrend,5/8
SZ301001,sz301001,凯淳股份,互联网服务,互联网服务,2026-09-08,25.78,6.1,-0.12,-0.08,2.79,32857544,1.0,uptrend,7/8
SH601222,sh601222,林洋能源,输变电设备,输变电设备,2026-09-08,6.0,6.0,0.67,1.18,0.0,159720521,1.0,uptrend,8/8
SH601318,sh601318,中国平安,非银行金融,非银行金融,2026-09-08,55.7,6.0,-1.17,-4.36,-3.97,4218470649,1.0,uptrend,7/8
SH603583,sh603583,捷昌驱动,其他电气设备,其他电气设备,2026-09-08,26.8,6.0,0.22,2.21,-1.18,139715962,1.0,uptrend,6/8
SH603909,sh603909,建发合诚,建筑施工,建筑施工,2026-09-08,10.02,6.0,1.73,1.83,3.94,19902562,1.0,uptrend,7/8
SH688281,sh688281,华秦科技,航空航天装备,航空航天装备,2026-09-08,50.81,6.0,2.17,-1.34,-0.7,16100649612,1.0,uptrend,7/8
SZ000590,sz000590,古汉医药,中药生产,中药生产,2026-09-08,9.55,6.0,2.69,3.13,1.81,39214750,1.0,uptrend,6/8
SZ000690,sz000690,宝新能源,电力,电力,2026-09-08,5.12,6.0,2.81,3.43,4.28,266889749,1.0,uptrend,7/8
SZ002278,sz002278,神开股份,专用设备,专用设备,2026-09-08,8.52,6.0,2.77,2.16,-0.81,129262958,1.0,uptrend,7/8
SZ301262,sz301262,海看股份,广播电视,广播电视,2026-09-08,21.0,6.0,0.53,1.11,3.3,229872156,1.0,uptrend,6/8
SH600149,sh600149,廊坊发展,电力,电力,2026-09-08,5.19,5.9,1.57,0.39,1.57,43217421,1.0,uptrend,6/8
SH600249,sh600249,两面针,化学制品,化学制品,2026-09-08,5.57,5.9,3.15,4.7,5.69,39624832,1.0,uptrend,7/8
SH600573,sh600573,惠泉啤酒,饮料,饮料,2026-09-08,10.42,5.9,1.17,2.56,4.51,51225511,1.0,uptrend,5/8
SH603700,sh603700,宁水集团,通用设备,通用设备,2026-09-08,12.29,5.9,0.41,5.77,6.5,76638939,1.0,uptrend,6/8
SH688291,sh688291,金橙子,计算机软件,计算机软件,2026-09-07,44.4,5.9,3.14,8.61,7.69,9584018164,1.0,uptrend,5/8
SH688543,sh688543,国科军工,航空航天装备,航空航天装备,2026-09-08,41.96,5.9,0.41,-2.17,-2.67,29395572134,1.0,uptrend,6/8
SZ000526,sz000526,学大教育,教育,教育,2026-09-08,38.4,5.9,2.81,3.39,5.61,217180278,1.0,uptrend,7/8
SZ003008,sz003008,开普检测,专业服务,专业服务,2026-09-08,19.97,5.9,1.32,1.37,1.01,22264963,1.0,uptrend,7/8
SZ301121,sz301121,紫建电子,消费电子设备,消费电子设备,2026-09-08,36.11,5.9,-1.18,-1.04,-2.88,45238366,1.0,uptrend,6/8
SZ301148,sz301148,嘉戎技术,环保,环保,2026-09-08,56.35,5.9,1.95,7.01,6.02,78496680,1.0,uptrend,5/8
SZ301223,sz301223,中荣股份,造纸印刷,造纸印刷,2026-09-08,17.64,5.9,0.0,-0.84,0.74,22633421,1.0,uptrend,6/8
SH600523,sh600523,贵航股份,汽车,汽车,2026-09-08,12.12,5.8,0.66,-1.14,-1.14,59074513,1.0,uptrend,6/8
SH600571,sh600571,信雅达,计算机软件,计算机软件,2026-09-08,11.09,5.8,1.74,0.54,2.12,92311465,1.0,uptrend,6/8
SH600825,sh600825,新华传媒,平面媒体,平面媒体,2026-09-04,5.31,5.8,2.51,1.14,0.19,49490846,1.0,uptrend,7/8
SH600901,sh600901,江苏金租,非银行金融,非银行金融,2026-09-08,6.8,5.8,1.64,0.89,-0.15,218687026,1.0,uptrend,8/8
SH601555,sh601555,东吴证券,非银行金融,非银行金融,2026-09-08,8.4,5.8,0.36,-0.83,-0.71,335022304,1.0,uptrend,7/8
SH601808,sh601808,中海油服,石油天然气,石油天然气,2026-09-08,12.85,5.8,3.3,2.8,2.55,207232645,1.0,uptrend,6/8
SH603689,sh603689,皖天然气,燃气,燃气,2026-09-08,7.89,5.8,2.2,1.81,1.54,29313367,1.0,uptrend,8/8
SH603979,sh603979,金诚信,建筑施工,建筑施工,2026-09-08,80.4,5.8,2.49,1.08,0.85,642127777,1.0,uptrend,7/8
SZ002267,sz002267,陕天然气,燃气,燃气,2026-09-08,7.53,5.8,2.45,2.73,3.43,62227866,1.0,uptrend,6/8
SZ002282,sz002282,博深股份,通用设备,通用设备,2026-09-08,6.23,5.8,0.48,1.14,0.97,24798969,1.0,uptrend,6/8
SZ002732,sz002732,燕塘乳业,食品,食品,2026-09-08,14.77,5.8,2.0,4.38,5.35,22048039,1.0,uptrend,7/8
SZ003017,sz003017,大洋生物,化学原料,化学原料,2026-09-08,23.09,5.8,1.67,1.99,0.39,47220597,1.0,uptrend,6/8
SZ300241,sz300241,瑞丰光电,光电子器件,光电子器件,2026-09-08,5.82,5.8,-0.17,-0.68,-1.52,110324288,1.0,uptrend,5/8
SZ300535,sz300535,达威股份,化学制品,化学制品,2026-09-08,16.55,5.8,0.49,1.22,0.55,54596900,1.0,uptrend,6/8
SZ300610,sz300610,晨化股份,化学制品,化学制品,2026-09-08,10.66,5.8,1.14,0.85,-0.47,37558248,1.0,uptrend,7/8
SZ301031,sz301031,中熔电气,电子元件,电子元件,2026-09-08,95.02,5.8,-2.04,0.27,-0.65,220167117,1.0,uptrend,6/8
SZ301136,sz301136,招标股份,专业服务,专业服务,2026-09-08,12.26,5.8,-0.33,-4.59,1.16,81034639,1.0,uptrend,7/8
SH601128,sh601128,常熟银行,银行,银行,2026-09-08,6.44,5.7,1.74,0.31,1.1,339189179,1.0,uptrend,6/8
SH601298,sh601298,青岛港,港口航运,港口航运,2026-09-08,9.28,5.7,0.0,0.76,0.65,77169531,1.0,uptrend,8/8
SH603165,sh603165,XD荣晟环,造纸印刷,造纸印刷,2026-09-08,14.16,5.7,-1.67,-0.21,-0.28,73708491,1.0,uptrend,7/8
SH603766,sh603766,隆鑫通用,摩托车,摩托车,2026-09-08,14.35,5.7,0.0,-2.84,-1.44,227513216,1.0,uptrend,6/8
SH605033,sh605033,美邦股份,化肥农药,化肥农药,2026-09-08,20.72,5.7,1.67,3.7,4.96,118647760,1.0,uptrend,7/8
SH605388,sh605388,均瑶健康,食品,食品,2026-09-08,6.52,5.7,0.46,5.5,7.95,88234930,1.0,uptrend,6/8
SZ000953,sz000953,中哲精化,生物医药,生物医药,2026-09-08,6.53,5.7,6.01,7.22,6.53,48277265,1.0,uptrend,6/8
SZ001319,sz001319,铭科精技,汽车,汽车,2026-09-08,20.64,5.7,2.38,2.64,1.23,39612404,1.0,uptrend,5/8
SZ003010,sz003010,若羽臣,商业物业经营,商业物业经营,2026-09-08,30.92,5.7,0.62,-2.15,-2.68,345292220,1.0,uptrend,7/8
SZ002986,sz002986,宇新股份,化学新材料,化学新材料,2026-09-08,13.68,5.7,3.87,1.18,-1.58,74184080,1.0,uptrend,8/8
SZ300677,sz300677,英科医疗,医疗器械,医疗器械,2026-09-08,53.93,5.7,0.52,-0.59,-3.39,497354785,1.0,uptrend,6/8
SZ300866,sz300866,安克创新,消费电子设备,消费电子设备,2026-09-08,127.89,5.7,-3.29,-5.9,-6.76,499383076,1.0,uptrend,7/8
SZ300999,sz300999,金龙鱼,农业,农业,2026-09-08,27.79,5.7,1.42,4.04,6.84,392433177,1.0,uptrend,7/8
SH600018,sh600018,上港集团,港口航运,港口航运,2026-09-08,5.44,5.6,0.74,0.18,-1.45,295185222,1.0,uptrend,8/8
SH600215,sh600215,派斯林,专用设备,专用设备,2026-09-08,6.79,5.6,1.04,1.19,0.3,53528103,1.0,uptrend,6/8
SH600278,sh600278,东方创业,贸易,贸易,2026-09-08,6.64,5.6,0.61,1.07,2.0,36526101,1.0,uptrend,6/8
SH600388,sh600388,紫金龙净,专用设备,专用设备,2026-09-08,18.81,5.6,-1.47,-1.05,3.52,237983814,1.0,uptrend,8/8
SH600818,sh600818,ST中路,其他交运设备,其他交运设备,2026-09-08,7.72,5.6,-0.26,3.76,6.04,26750823,1.0,uptrend,5/8
SH601766,sh601766,中国中车,铁路设备,铁路设备,2026-09-08,6.19,5.6,-0.48,-0.96,0.32,776157039,1.0,uptrend,7/8
SH688663,sh688663,新风光,输变电设备,输变电设备,2026-09-08,57.04,5.6,2.68,4.89,5.81,20340734509,1.0,uptrend,5/8
SZ002686,sz002686,亿利达,通用设备,通用设备,2026-09-08,6.55,5.6,0.0,0.15,-1.95,191762205,1.0,uptrend,5/8
SZ002778,sz002778,中晟高科,环保,环保,2026-09-08,16.82,5.6,-0.36,0.72,-4.43,43880490,1.0,uptrend,7/8
SZ002906,sz002906,华阳集团,汽车,汽车,2026-09-08,28.2,5.6,-1.67,-0.88,-2.02,273501091,1.0,uptrend,7/8
SZ002997,sz002997,瑞鹄模具,汽车,汽车,2026-09-08,28.57,5.6,0.6,0.21,-0.21,81509702,1.0,uptrend,5/8
SZ300215,sz300215,电科院,专业服务,专业服务,2026-09-08,6.62,5.6,0.76,2.16,2.64,94298946,1.0,uptrend,5/8
SZ300509,sz300509,新美星,专用设备,专用设备,2026-09-08,9.1,5.6,0.11,0.11,-0.44,48640754,1.0,uptrend,6/8
SZ300521,sz300521,爱司凯,专用设备,专用设备,2026-09-08,25.68,5.6,1.7,2.88,1.95,83429716,1.0,uptrend,5/8
SZ300791,sz300791,仙乐健康,保健护理,保健护理,2026-09-08,17.96,5.6,0.5,1.24,1.07,49403424,1.0,uptrend,6/8
SZ300826,sz300826,测绘股份,专业服务,专业服务,2026-09-08,15.03,5.6,0.94,1.49,0.27,87374999,1.0,uptrend,7/8
SZ300908,sz300908,仲景食品,食品,食品,2026-09-08,26.18,5.6,0.54,2.39,3.68,68972153,1.0,uptrend,7/8
SZ300933,sz300933,中辰股份,输变电设备,输变电设备,2026-09-08,7.12,5.6,-1.25,6.75,6.75,87727910,1.0,uptrend,7/8
SZ301049,sz301049,超越科技,环保,环保,2026-09-08,20.7,5.6,-0.29,0.73,0.1,22060279,1.0,uptrend,6/8
SZ301128,sz301128,强瑞技术,专用设备,专用设备,2026-09-08,117.2,5.6,-4.95,0.04,-7.9,894659107,1.0,uptrend,5/8
SH600482,sh600482,中国动力,船舶与海洋装备,船舶与海洋装备,2026-09-08,34.41,5.5,-1.8,4.34,5.29,573860466,1.0,uptrend,8/8
SH600731,sh600731,湖南海利,化肥农药,化肥农药,2026-09-08,6.11,5.5,2.86,4.62,5.53,41527835,1.0,uptrend,7/8
SH600822,sh600822,上海物贸,汽车,汽车,2026-09-08,8.99,5.5,2.28,6.26,6.9,31449462,1.0,uptrend,7/8
SH600864,sh600864,哈投股份,非银行金融,非银行金融,2026-09-08,5.73,5.5,0.35,-0.87,-0.17,254012718,1.0,uptrend,6/8
SH601898,sh601898,中煤能源,煤炭,煤炭,2026-09-08,14.9,5.5,2.55,-1.84,-0.07,681765803,1.0,uptrend,7/8
SH603069,sh603069,海汽集团,公路铁路,公路铁路,2026-09-08,14.03,5.5,0.36,1.08,4.31,45802190,1.0,uptrend,7/8
SH688565,sh688565,力源科技,专用设备,专用设备,2026-09-08,11.58,5.5,-0.17,0.35,1.05,1854507378,1.0,uptrend,6/8
SZ002746,sz002746,仙坛股份,畜牧业,畜牧业,2026-09-08,6.86,5.5,0.44,1.48,5.21,124673447,1.0,uptrend,7/8
SZ300226,sz300226,上海钢联,互联网商务,互联网商务,2026-09-08,17.38,5.5,1.64,1.11,3.82,139594405,1.0,uptrend,7/8
SZ300448,sz300448,浩云科技,计算机软件,计算机软件,2026-09-08,6.1,5.5,5.54,5.9,5.17,79082014,1.0,uptrend,6/8
SZ301052,sz301052,果麦文化,平面媒体,平面媒体,2026-09-08,26.38,5.5,3.74,3.13,3.78,133385510,1.0,uptrend,7/8
SH600493,sh600493,凤竹纺织,纺织,纺织,2026-09-08,6.48,5.4,0.93,1.57,2.05,33522161,1.0,uptrend,6/8
SH601226,sh601226,华电科工,建筑施工,建筑施工,2026-09-08,6.6,5.4,2.01,1.85,1.69,64951023,1.0,uptrend,5/8
SH603418,sh603418,友升股份,汽车,汽车,2026-09-08,46.63,5.4,1.15,5.93,5.26,45302912,1.0,uptrend,6/8
SH688318,sh688318,财富趋势,计算机软件,计算机软件,2026-09-08,84.67,5.4,-1.55,-4.73,-0.4,69398136887,1.0,uptrend,8/8
SH688373,sh688373,盟科药业-U,生物医药,生物医药,2026-09-08,5.62,5.4,0.0,1.26,-2.09,12065350248,1.0,uptrend,6/8
SZ002114,sz002114,罗平锌电,基本金属,基本金属,2026-09-08,7.8,5.4,2.36,3.04,1.43,59959025,1.0,uptrend,6/8
SZ300513,sz300513,恒实科技,通信设备,通信设备,2026-09-08,7.65,5.4,0.79,1.19,0.92,35207021,1.0,uptrend,6/8
SZ300653,sz300653,正海生物,生物医药,生物医药,2026-09-08,15.9,5.4,5.16,6.28,5.44,40549874,1.0,uptrend,6/8
SZ301551,sz301551,无线传媒,广播电视,广播电视,2026-09-08,22.76,5.4,1.47,2.52,5.96,166345556,1.0,uptrend,7/8
SH600640,sh600640,国脉文化,互联网服务,互联网服务,2026-09-08,11.36,5.3,1.43,1.34,2.9,91225274,1.0,uptrend,6/8
SH600834,sh600834,申通地铁,公路铁路,公路铁路,2026-09-08,7.79,5.3,-0.64,-2.26,0.39,23348745,1.0,uptrend,7/8
SH603199,sh603199,九华旅游,休闲服务,休闲服务,2026-09-08,34.67,5.3,0.32,1.7,0.9,85224783,1.0,uptrend,7/8
SH603333,sh603333,福华尚纬,输变电设备,输变电设备,2026-09-08,9.95,5.3,0.51,0.3,-2.45,210647360,1.0,uptrend,7/8
SH603908,sh603908,牧高笛,纺织,纺织,2026-09-08,19.75,5.3,1.28,1.33,1.65,19472692,1.0,uptrend,6/8
